input_text,target_text
compound: aid issue,topical
compound: reform issue,topical
compound: drug issue,topical
compound: safety reason,topical
compound: health reason,topical
compound: security reason,topical
compound: swearing-in ceremony,purpose
compound: work opportunity,purpose
compound: work visa,purpose
compound: party food,purpose
compound: party snack,purpose
compound: patrol cop,purpose
compound: identification badge,purpose
compound: loading dock,purpose
compound: storage unit,purpose
compound: screening test,purpose
compound: investment property,purpose
compound: trading desk,purpose
compound: transportation item,purpose
compound: defense equipment,purpose
compound: hiking boot,purpose
compound: serving bowl,purpose
compound: teaching credential,purpose
compound: communication device,purpose
compound: detection device,purpose
compound: recording device,purpose
compound: storage device,purpose
compound: timing device,purpose
compound: lifesaving drug,purpose
compound: communication equipment,purpose
compound: defence equipment,purpose
compound: detection equipment,purpose
compound: fabrication equipment,purpose
compound: handling equipment,purpose
compound: manufacturing equipment,purpose
compound: networking equipment,purpose
compound: pollution equipment,purpose
compound: processing equipment,purpose
compound: switching equipment,purpose
compound: testing equipment,purpose
compound: transportation equipment,purpose
compound: treatment equipment,purpose
compound: cooking fork,purpose
compound: cooking gas,purpose
compound: communication gear,purpose
compound: steering gear,purpose
compound: answering machine,purpose
compound: gambling machine,purpose
compound: milling machine,purpose
compound: cooking liquid,purpose
compound: insulation material,purpose
compound: teaching material,purpose
compound: cooking pot,purpose
compound: hunting rifle,purpose
compound: communication satellite,purpose
compound: logging truck,purpose
compound: air conditioning unit,purpose
compound: delivery vehicle,purpose
compound: investment vehicle,purpose
compound: savings vehicle,purpose
compound: transportation vehicle,purpose
compound: fishing vessel,purpose
compound: drinking water,purpose
compound: irrigation water,purpose
compound: insulation mat,purpose
compound: accounting software,purpose
compound: communication software,purpose
compound: encryption software,purpose
compound: networking software,purpose
compound: recognition software,purpose
compound: sporting good,purpose
compound: serving platter,purpose
compound: cycling clothes,purpose
compound: throwing knife,purpose
compound: spending bill,purpose
compound: spending measure,purpose
compound: heart artery,loc_part_whole
compound: city centre,loc_part_whole
compound: lake water,loc_part_whole
compound: ocean water,loc_part_whole
compound: collection effort,purpose
compound: eradication effort,purpose
compound: expansion effort,purpose
compound: exploration effort,purpose
compound: mediation effort,purpose
compound: modernization effort,purpose
compound: peace effort,purpose
compound: privatization effort,purpose
compound: protection effort,purpose
compound: reconciliation effort,purpose
compound: recovery effort,purpose
compound: recruitment effort,purpose
compound: recycling effort,purpose
compound: salvage effort,purpose
compound: aid effort,purpose
compound: buyout effort,purpose
compound: cleanup effort,purpose
compound: defense effort,purpose
compound: relief effort,purpose
compound: research effort,purpose
compound: search effort,purpose
compound: takeover effort,purpose
compound: reform effort,purpose
compound: rescue effort,purpose
compound: slot machine,other
compound: motor vehicle,other
compound: administration policy,other
compound: city policy,other
compound: party policy,other
compound: science graduate,other
compound: law background,other
